date,category,sales,transactions,avg_basket_size,day_of_week,month,day_name,quarter,week_of_year,day_of_month,year,is_weekend,is_month_end,is_month_start,is_festival_season,is_summer,is_monsoon,month_sin,month_cos,dow_sin,dow_cos,sales_lag_7d,sales_lag_14d,sales_lag_30d,sales_rolling_7d,sales_rolling_30d,is_holiday,is_pre_holiday,is_post_holiday,days_to_next_holiday,holiday_type,holiday_lift_score,temperature,humidity,is_rainy,rain_impact_score,high_humidity,heat_index,temp_category,temp_rolling_3d,humidity_rolling_3d
2026-04-20,Electronics,34841.19,30,1814.3,0,4,Monday,2,17,20,2026,0,0,0,0,1,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,32870.84,39161.76,60611.08,38869.97285714286,44142.763,0,0,0,11,None,0.0,,,0.0,0.0,0.0,,warm,,
2026-04-21,Electronics,37747.94,32,602.43,1,4,Tuesday,2,17,21,2026,0,0,0,0,1,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,32674.87,27910.14,59298.49,39594.69714285714,43424.41133333333,0,0,0,10,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-04-22,Footwear,19589.15,22,1885.73,1,4,Tuesday,2,17,22,2025,0,0,0,0,1,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,,,,19589.15,19589.15,0,0,0,254,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-04-23,Footwear,16201.89,14,977.79,2,4,Wednesday,2,17,23,2025,0,0,0,0,1,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,,,,17895.52,17895.52,0,0,0,253,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-04-24,Footwear,13747.42,15,1926.46,3,4,Thursday,2,17,24,2025,0,0,0,0,1,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,,,,16512.82,16512.82,0,0,0,252,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-04-25,Footwear,15456.36,15,1747.08,4,4,Friday,2,17,25,2025,0,1,0,0,1,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,,,,16248.705,16248.705,0,0,0,251,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-04-26,Footwear,19680.2,17,2282.36,5,4,Saturday,2,17,26,2025,1,1,0,0,1,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,,,,16935.004,16935.004,0,0,0,250,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-04-27,Footwear,21571.53,23,2246.32,6,4,Sunday,2,17,27,2025,1,1,0,0,1,0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,,,,17707.758333333335,17707.758333333335,0,0,0,249,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-04-28,Footwear,15201.89,13,2379.64,0,4,Monday,2,18,28,2025,0,1,0,0,1,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,,,,17349.777142857143,17349.777142857143,0,0,0,248,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-04-29,Footwear,14742.08,13,1907.51,1,4,Tuesday,2,18,29,2025,0,1,0,0,1,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,19589.15,,,16657.338571428572,17023.815,0,0,0,247,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-04-30,Footwear,16488.12,19,1000.87,2,4,Wednesday,2,18,30,2025,0,1,0,0,1,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,16201.89,,,16698.22857142857,16964.293333333335,0,0,0,246,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-01,Footwear,17584.15,18,865.3,3,5,Thursday,2,18,1,2025,0,0,1,0,1,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,13747.42,,,17246.332857142854,17026.279000000002,0,0,0,245,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-02,Footwear,18039.85,20,1568.1,4,5,Friday,2,18,2,2025,0,0,1,0,1,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,15456.36,,,17615.402857142857,17118.421818181818,0,0,0,244,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-03,Footwear,23710.25,23,1325.08,5,5,Saturday,2,18,3,2025,1,0,1,0,1,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,19680.2,,,18191.124285714286,17667.740833333333,0,0,0,243,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-04,Footwear,20204.71,18,2026.67,6,5,Sunday,2,18,4,2025,1,0,1,0,1,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,21571.53,,,17995.864285714284,17862.89230769231,0,0,0,242,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-05,Footwear,17614.78,18,2446.59,0,5,Monday,2,19,5,2025,0,0,1,0,1,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,15201.89,,,18340.562857142857,17845.170000000002,0,0,0,241,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-06,Footwear,19659.89,22,1310.44,1,5,Tuesday,2,19,6,2025,0,0,0,0,1,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,14742.08,19589.15,,19043.10714285714,17966.151333333335,0,0,0,240,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-07,Footwear,17155.99,17,2269.57,2,5,Wednesday,2,19,7,2025,0,0,0,0,1,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,16488.12,16201.89,,19138.51714285714,17915.51625,0,0,0,239,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-08,Footwear,16118.94,13,1612.14,3,5,Thursday,2,19,8,2025,0,0,0,0,1,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,17584.15,13747.42,,18929.20142857143,17809.83529411765,0,0,0,238,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-09,Footwear,16099.41,17,2364.94,4,5,Friday,2,19,9,2025,0,0,0,0,1,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,18039.85,15456.36,,18651.995714285713,17714.811666666665,0,0,0,237,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-10,Footwear,22198.02,20,1457.82,5,5,Saturday,2,19,10,2025,1,0,0,0,1,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,23710.25,19680.2,,18435.962857142855,17950.77,0,0,0,236,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-11,Footwear,22961.74,19,1799.1,6,5,Sunday,2,19,11,2025,1,0,0,0,1,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,20204.71,21571.53,,18829.824285714287,18201.3185,0,0,0,235,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-12,Footwear,15636.13,17,1624.54,0,5,Monday,2,20,12,2025,0,0,0,0,1,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,17614.78,15201.89,,18547.16,18079.166666666668,0,0,0,234,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-13,Footwear,17437.84,20,1852.07,1,5,Tuesday,2,20,13,2025,0,0,0,0,1,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,19659.89,14742.08,,18229.72428571429,18050.015454545453,0,0,0,233,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-14,Footwear,21187.51,21,1983.61,2,5,Wednesday,2,20,14,2025,0,0,0,0,1,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,17155.99,16488.12,,18805.655714285713,18186.428260869565,0,0,0,232,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-15,Footwear,18942.8,22,1441.95,3,5,Thursday,2,20,15,2025,0,0,0,0,1,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,16118.94,17584.15,,19209.06428571429,18217.943750000002,0,0,0,231,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-16,Footwear,14616.85,16,1372.19,4,5,Friday,2,20,16,2025,0,0,0,0,1,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,16099.41,18039.85,,18997.269999999997,18073.9,0,0,0,230,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-17,Footwear,23178.7,22,1141.97,5,5,Saturday,2,20,17,2025,1,0,0,0,1,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,22198.02,23710.25,,19137.367142857143,18270.23846153846,0,0,0,229,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-18,Footwear,24036.89,28,1700.44,6,5,Sunday,2,20,18,2025,1,0,0,0,1,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,22961.74,20204.71,,19290.96,18483.818148148148,0,0,0,228,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-19,Footwear,18382.98,17,752.21,0,5,Monday,2,21,19,2025,0,0,0,0,1,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,15636.13,17614.78,,19683.367142857143,18480.216785714285,0,0,0,227,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-20,Footwear,17313.88,15,675.51,1,5,Tuesday,2,21,20,2025,0,0,0,0,1,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,17437.84,19659.89,,19665.65857142857,18439.998275862068,0,0,0,226,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-21,Footwear,17887.3,18,1053.5,2,5,Wednesday,2,21,21,2025,0,0,0,0,1,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,21187.51,17155.99,,19194.2,18421.575,0,0,0,225,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-22,Footwear,17394.83,15,2497.06,3,5,Thursday,2,21,22,2025,0,0,0,0,1,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,18942.8,16118.94,19589.15,18973.06142857143,18348.430999999997,0,0,0,224,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-23,Footwear,14974.78,15,1141.48,4,5,Friday,2,21,23,2025,0,0,0,0,1,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,14616.85,16099.41,16201.89,19024.194285714282,18307.52733333333,0,0,0,223,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-24,Footwear,21066.53,22,2370.34,5,5,Saturday,2,21,24,2025,1,0,0,0,1,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,23178.7,22198.02,13747.42,18722.455714285716,18551.49766666667,0,0,0,222,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-25,Footwear,22386.83,20,1000.2,6,5,Sunday,2,21,25,2025,1,1,0,0,1,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,24036.89,22961.74,15456.36,18486.73285714286,18782.513333333332,0,0,0,221,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-26,Footwear,17579.96,17,2175.76,0,5,Monday,2,22,26,2025,0,1,0,0,1,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,18382.98,15636.13,19680.2,18372.015714285717,18712.505333333334,0,0,0,220,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-27,Footwear,16550.08,16,1665.72,1,5,Tuesday,2,22,27,2025,0,1,0,0,1,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,17313.88,17437.84,21571.53,18262.90142857143,18545.123666666666,0,0,0,219,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-28,Footwear,17820.2,20,1416.59,2,5,Wednesday,2,22,28,2025,0,1,0,0,1,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,17887.3,21187.51,15201.89,18253.315714285716,18632.40066666667,0,0,0,218,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-29,Footwear,15560.45,12,1663.78,3,5,Thursday,2,22,29,2025,0,1,0,0,1,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,17394.83,18942.8,14742.08,17991.26142857143,18659.679666666667,0,0,0,217,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-30,Footwear,14882.24,18,940.79,4,5,Friday,2,22,30,2025,0,1,0,0,1,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,14974.78,14616.85,16488.12,17978.04142857143,18606.150333333335,0,0,0,216,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-31,Footwear,23083.59,19,805.38,5,5,Saturday,2,22,31,2025,1,1,0,0,1,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,21066.53,23178.7,17584.15,18266.192857142858,18789.465,0,0,0,215,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-06-01,Footwear,25368.48,22,966.95,6,6,Sunday,2,22,1,2025,1,0,1,0,1,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,22386.83,24036.89,18039.85,18692.14285714286,19033.752666666664,0,0,0,214,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-06-02,Footwear,17875.58,16,1229.18,0,6,Monday,2,23,2,2025,0,0,1,0,1,0,1.2246467991473532e-16,-1.0,0.0,1.0,17579.96,18382.98,23710.25,18734.37428571429,18839.26366666667,0,0,0,213,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-06-03,Footwear,18107.37,15,2094.21,1,6,Tuesday,2,23,3,2025,0,0,1,0,1,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,16550.08,17313.88,20204.71,18956.844285714287,18769.352333333336,0,0,0,212,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-06-04,Footwear,16174.88,20,1587.85,2,6,Wednesday,2,23,4,2025,0,0,1,0,1,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,17820.2,17887.3,17614.78,18721.79857142857,18721.355666666666,0,0,0,211,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-06-05,Footwear,14258.38,14,1784.0,3,6,Thursday,2,23,5,2025,0,0,1,0,1,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,15560.45,17394.83,19659.89,18535.788571428573,18541.305333333334,0,0,0,210,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-06-06,Footwear,15783.98,13,1161.74,4,6,Friday,2,23,6,2025,0,0,0,0,1,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,14882.24,14974.78,17155.99,18664.60857142857,18495.571666666667,0,0,0,209,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-06-07,Footwear,21454.58,22,1371.54,5,6,Saturday,2,23,7,2025,1,0,0,0,1,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,23083.59,21066.53,16118.94,18431.89285714286,18673.426333333333,0,0,0,208,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-06-08,Footwear,21431.2,20,1883.69,6,6,Sunday,2,23,8,2025,1,0,0,0,1,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,25368.48,22386.83,16099.41,17869.424285714285,18851.15266666667,0,0,0,207,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-06-09,Footwear,18471.78,19,777.44,0,6,Monday,2,24,9,2025,0,0,0,0,1,0,1.2246467991473532e-16,-1.0,0.0,1.0,17875.58,17579.96,22198.02,17954.595714285715,18726.944666666666,0,0,0,206,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-06-10,Footwear,20001.27,19,1761.42,1,6,Tuesday,2,24,10,2025,0,0,0,0,1,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,18107.37,16550.08,22961.74,18225.152857142857,18628.262333333332,0,0,0,205,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-06-11,Footwear,18755.19,18,1063.57,2,6,Wednesday,2,24,11,2025,0,0,0,0,1,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,16174.88,17820.2,15636.13,18593.768571428573,18732.231000000003,0,0,0,204,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-06-12,Footwear,17754.49,15,1584.12,3,6,Thursday,2,24,12,2025,0,0,0,0,1,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,14258.38,15560.45,17437.84,19093.212857142855,18742.786000000004,0,0,0,203,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-06-13,Footwear,15258.54,12,2293.71,4,6,Friday,2,24,13,2025,0,0,0,0,1,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,15783.98,14882.24,21187.51,19018.149999999998,18545.153666666665,0,0,0,202,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-06-14,Footwear,21940.1,21,1455.13,5,6,Saturday,2,24,14,2025,1,0,0,0,1,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,21454.58,23083.59,18942.8,19087.510000000002,18645.06366666667,0,0,0,201,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-06-15,Footwear,22973.48,22,747.22,6,6,Sunday,2,24,15,2025,1,0,0,0,1,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,21431.2,25368.48,14616.85,19307.835714285717,18923.618000000002,0,0,0,200,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-06-16,Footwear,17118.66,14,890.33,0,6,Monday,2,25,16,2025,0,0,0,0,1,0,1.2246467991473532e-16,-1.0,0.0,1.0,18471.78,17875.58,23178.7,19114.532857142858,18721.616666666665,0,0,0,199,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-06-17,Footwear,14895.71,14,2319.19,1,6,Tuesday,2,25,17,2025,0,0,0,0,1,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,20001.27,18107.37,24036.89,18385.167142857143,18416.91066666667,0,0,0,198,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-06-18,Footwear,17477.69,17,1167.36,2,6,Wednesday,2,25,18,2025,0,0,0,0,1,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,18755.19,16174.88,18382.98,18202.667142857143,18386.734333333334,0,0,0,197,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-06-19,Footwear,18444.32,17,1016.9,3,6,Thursday,2,25,19,2025,0,0,0,0,1,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,17754.49,14258.38,17313.88,18301.214285714283,18424.41566666667,0,0,0,196,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-06-20,Footwear,18381.87,17,2347.13,4,6,Friday,2,25,20,2025,0,0,0,0,1,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,15258.54,15783.98,17887.3,18747.404285714285,18440.901333333335,0,0,0,195,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-06-21,Footwear,24350.8,23,945.29,5,6,Saturday,2,25,21,2025,1,0,0,0,1,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,21940.1,21454.58,17394.83,19091.79,18672.767,0,0,0,194,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-06-22,Footwear,24205.59,23,1079.32,6,6,Sunday,2,25,22,2025,1,0,0,0,1,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,22973.48,21431.2,14974.78,19267.80571428571,18980.46066666667,0,0,0,193,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-06-23,Footwear,18382.97,16,676.49,0,6,Monday,2,26,23,2025,0,0,0,0,1,0,1.2246467991473532e-16,-1.0,0.0,1.0,17118.66,18471.78,21066.53,19448.421428571426,18891.00866666667,0,0,0,192,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-06-24,Footwear,17551.08,20,1671.54,1,6,Tuesday,2,26,24,2025,0,0,0,0,1,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,14895.71,20001.27,22386.83,19827.760000000002,18729.817,0,0,0,191,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-06-25,Footwear,20557.06,17,2156.67,2,6,Wednesday,2,26,25,2025,0,1,0,0,1,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,17477.69,18755.19,17579.96,20267.670000000002,18829.053666666667,0,0,0,190,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-06-26,Footwear,18061.0,15,976.83,3,6,Thursday,2,26,26,2025,0,1,0,0,1,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,18444.32,17754.49,16550.08,20212.91,18879.417666666668,0,0,0,189,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-06-27,Footwear,15848.83,18,2112.83,4,6,Friday,2,26,27,2025,0,1,0,0,1,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,18381.87,15258.54,17820.2,19851.047142857144,18813.705333333335,0,0,0,188,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-06-28,Footwear,23897.68,29,2214.19,5,6,Saturday,2,26,28,2025,1,1,0,0,1,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,24350.8,21940.1,15560.45,19786.315714285716,19091.613,0,0,0,187,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-06-29,Footwear,21786.57,20,2434.4,6,6,Sunday,2,26,29,2025,1,1,0,0,1,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,24205.59,22973.48,14882.24,19440.74142857143,19321.75733333333,0,0,0,186,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-06-30,Footwear,15778.64,16,2218.26,0,6,Monday,2,27,30,2025,0,1,0,0,1,0,1.2246467991473532e-16,-1.0,0.0,1.0,18382.97,17118.66,23083.59,19068.69428571429,19078.259000000002,0,0,0,185,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-07-01,Footwear,19680.12,24,1539.18,1,7,Tuesday,3,27,1,2025,0,0,1,0,0,1,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,17551.08,14895.71,25368.48,19372.842857142856,18888.647,0,0,0,184,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-07-02,Footwear,20645.44,21,1656.0,2,7,Wednesday,3,27,2,2025,0,0,1,0,0,1,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,20557.06,17477.69,17875.58,19385.46857142857,18980.97566666666,0,0,0,183,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-07-03,Footwear,20803.42,19,1827.22,3,7,Thursday,3,27,3,2025,0,0,1,0,0,1,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,18061.0,18444.32,18107.37,19777.242857142854,19070.843999999997,0,0,0,182,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-07-04,Footwear,20195.35,18,1301.14,4,7,Friday,3,27,4,2025,0,0,1,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,15848.83,18381.87,16174.88,20398.17428571428,19204.859666666664,0,0,0,181,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-07-05,Footwear,29590.03,30,1077.67,5,7,Saturday,3,27,5,2025,1,0,1,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,23897.68,24350.8,14258.38,21211.367142857143,19715.914666666664,0,0,0,180,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-07-06,Footwear,32912.47,36,2003.35,6,7,Sunday,3,27,6,2025,1,0,0,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,21786.57,24205.59,15783.98,22800.781428571423,20286.86433333333,0,0,0,179,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-07-07,Footwear,18948.49,19,940.94,0,7,Monday,3,28,7,2025,0,0,0,0,0,1,-0.4999999999999997,-0.8660254037844388,0.0,1.0,15778.64,18382.97,21454.58,23253.617142857143,20203.327999999998,0,0,0,178,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-07-08,Footwear,21900.85,19,2250.08,1,7,Tuesday,3,28,8,2025,0,0,0,0,0,1,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,19680.12,17551.08,21431.2,23570.864285714288,20218.983,0,0,0,177,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-07-09,Footwear,23662.92,28,1079.71,2,7,Wednesday,3,28,9,2025,0,0,0,0,0,1,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,20645.44,20557.06,18471.78,24001.932857142856,20392.021,0,0,0,176,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-07-10,Footwear,19770.92,22,2141.17,3,7,Thursday,3,28,10,2025,0,0,0,0,0,1,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,20803.42,18061.0,20001.27,23854.432857142856,20384.342666666667,0,0,0,175,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-07-11,Footwear,20093.96,21,2073.82,4,7,Friday,3,28,11,2025,0,0,0,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,20195.35,15848.83,18755.19,23839.94857142857,20428.96833333333,0,0,0,174,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-07-12,Footwear,27324.8,32,1758.3,5,7,Saturday,3,28,12,2025,1,0,0,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,29590.03,23897.68,17754.49,23516.344285714284,20747.978666666666,0,0,0,173,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-07-13,Footwear,30449.73,34,1648.79,6,7,Sunday,3,28,13,2025,1,0,0,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,32912.47,21786.57,15258.54,23164.524285714288,21254.35166666667,0,0,0,172,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-07-14,Footwear,22358.59,23,1935.68,0,7,Monday,3,29,14,2025,0,0,0,0,0,1,-0.4999999999999997,-0.8660254037844388,0.0,1.0,18948.49,15778.64,21940.1,23651.681428571428,21268.30133333333,0,0,0,171,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-07-15,Footwear,21943.14,20,1027.14,1,7,Tuesday,3,29,15,2025,0,0,0,0,0,1,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,21900.85,19680.12,22973.48,23657.722857142857,21233.956666666665,0,0,0,170,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-07-16,Footwear,22116.85,20,2350.27,2,7,Wednesday,3,29,16,2025,0,0,0,0,0,1,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,23662.92,20645.44,17118.66,23436.855714285713,21400.563000000002,0,0,0,169,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-07-17,Footwear,21435.08,20,752.84,3,7,Thursday,3,29,17,2025,0,0,0,0,0,1,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,19770.92,20803.42,14895.71,23674.592857142856,21618.542,0,0,0,168,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-07-18,Footwear,16593.24,15,1715.53,4,7,Friday,3,29,18,2025,0,0,0,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,20093.96,20195.35,17477.69,23174.489999999998,21589.060333333335,0,0,0,167,None,0.0,,,0.0,0.0,0.0,,warm,,
